file                                                                                                                             format  type     num_seqs    sum_len  min_len  avg_len  max_len
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_6/SequencesOfInterestShuffled.part_003.fasta          FASTA   Protein       961    362,947       45    377.7    1,667
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_6/SequencesOfInterestShuffled.part_003.old.fasta      FASTA   Protein       962    364,826       35    379.2    2,276
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_6/SequencesOfInterestShuffled.part_004.dropped.fasta  FASTA   Protein        16      6,789      167    424.3    1,118
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_6/SequencesOfInterestShuffled.part_004.fasta          FASTA   Protein       961    360,510       59    375.1    2,254
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_6/SequencesOfInterestShuffled.part_004.old.fasta      FASTA   Protein       962    360,220       61    374.4    3,850
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_6/SequencesOfInterestShuffled.part_005.dropped.fasta  FASTA   Protein        20      6,367       74    318.4      536
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_6/SequencesOfInterestShuffled.part_005.fasta          FASTA   Protein       961    363,974       50    378.7    1,573
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_6/SequencesOfInterestShuffled.part_005.old.fasta      FASTA   Protein       958    362,269       64    378.2    1,983
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_6/SequencesOfInterestShuffled.part_006.dropped.fasta  FASTA   Protein        10      3,203       96    320.3      683
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_6/SequencesOfInterestShuffled.part_006.fasta          FASTA   Protein       961    364,381       36    379.2    1,470
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_6/SequencesOfInterestShuffled.part_006.old.fasta      FASTA   Protein       968    374,508       45    386.9    2,401
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_6/SequencesOfInterestShuffled.part_007.dropped.fasta  FASTA   Protein        18      7,589      127    421.6    2,161
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_6/SequencesOfInterestShuffled.part_007.fasta          FASTA   Protein       961    366,732       48    381.6    4,736
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_6/SequencesOfInterestShuffled.part_007.old.fasta      FASTA   Protein       960    353,625       50    368.4    2,254
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_6/SequencesOfInterestShuffled.part_008.dropped.fasta  FASTA   Protein        17      5,760      134    338.8      549
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_6/SequencesOfInterestShuffled.part_008.fasta          FASTA   Protein       961    367,529       51    382.4    2,441
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_6/SequencesOfInterestShuffled.part_008.old.fasta      FASTA   Protein       961    379,676       56    395.1    4,736
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_6/SequencesOfInterestShuffled.part_009.dropped.fasta  FASTA   Protein        22      7,412       36    336.9      563
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_6/SequencesOfInterestShuffled.part_009.fasta          FASTA   Protein       961    366,742       35    381.6    3,850
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_6/SequencesOfInterestShuffled.part_009.old.fasta      FASTA   Protein       955    364,880       65    382.1    2,085
