Gene Species Taxon Signature
0 RDD40459.1_rhodopsin_Trichoplax_sp._H2 RDD40459.1_rhodopsin_Trichoplax_sp._H2 0.00521482371479
0 XP_005400109.1_PREDICTED_free_fatty_acid_receptor_2_Chinchilla_lanigera XP_005400109.1_PREDICTED_free_fatty_acid_receptor_2_Chinchilla_lanigera 0.00722385326515
0 MXQ81203.1_hypothetical_protein_E5288_WYG006044_Bos_mutus MXQ81203.1_hypothetical_protein_E5288_WYG006044_Bos_mutus 0.00521482371479
0 RDD43164.1_Rhodopsin_GQ-coupled_Trichoplax_sp._H2 RDD43164.1_Rhodopsin_GQ-coupled_Trichoplax_sp._H2 0.00406475506769
0 XP_020784467.1_melanopsin-A-like_partial_Boleophthalmus_pectinirostris XP_020784467.1_melanopsin-A-like_partial_Boleophthalmus_pectinirostris 0.0119566900278
0 XP_033842872.1_trace_amine-associated_receptor_13c-like_Periophthalmus_magnuspinnatus XP_033842872.1_trace_amine-associated_receptor_13c-like_Periophthalmus_magnuspinnatus 0.00722385326515
0 PKU29157.1_visual_pigment-like_receptor_hypothetical_protein_Limosa_lapponica_baueri PKU29157.1_visual_pigment-like_receptor_hypothetical_protein_Limosa_lapponica_baueri 0.00521482371479
0 AXS77679.1_short_wavelength_sensitive_type_1_opsin_partial_Trogon_melanurus AXS77679.1_short_wavelength_sensitive_type_1_opsin_partial_Trogon_melanurus 0.00521482371479
0 KAF3695114.1_C-X-C_chemokine_receptor_type_1_Channa_argus KAF3695114.1_C-X-C_chemokine_receptor_type_1_Channa_argus 0.00406475506769
0 XP_023651952.1_LOW_QUALITY_PROTEIN_visual_pigment-like_receptor_peropsin_Paramormyrops_kingsleyae XP_023651952.1_LOW_QUALITY_PROTEIN_visual_pigment-like_receptor_peropsin_Paramormyrops_kingsleyae 0.0091178136541
0 XP_010893574.3_rhodopsin_isoform_X1_Esox_lucius XP_010893574.3_rhodopsin_isoform_X1_Esox_lucius 0.00521482371479
0 XP_029457655.1_olfactory_receptor_52M1-like_Rhinatrema_bivittatum XP_029457655.1_olfactory_receptor_52M1-like_Rhinatrema_bivittatum 0.0391638249846
0 tr|A0A286YCJ0|A0A286YCJ0_MOUSE_RPE-retinal_G_protein-coupled_receptor_OS_Mus_musculus_OX_10090_GN_Rgr_PE_4_SV_1 tr|A0A286YCJ0|A0A286YCJ0_MOUSE_RPE-retinal_G_protein-coupled_receptor_OS_Mus_musculus_OX_10090_GN_Rgr_PE_4_SV_1 0.0091178136541
0 OBS67939.1_hypothetical_protein_A6R68_03520_partial_Neotoma_lepida OBS67939.1_hypothetical_protein_A6R68_03520_partial_Neotoma_lepida 0.0204118765262
0 XP_025917749.1_olfactory_receptor_14J1-like_Apteryx_rowi XP_025917749.1_olfactory_receptor_14J1-like_Apteryx_rowi 0.00521482371479
0 XP_004697297.1_olfactory_receptor_14A16-like_Echinops_telfairi XP_004697297.1_olfactory_receptor_14A16-like_Echinops_telfairi 0.0091178136541
0 tr|A0A2G9UXU3|A0A2G9UXU3_TELCI_XYPPX_repeat_protein_OS_Teladorsagia_circumcincta_OX_45464_GN_TELCIR_02915_PE_4_SV_1 tr|A0A2G9UXU3|A0A2G9UXU3_TELCI_XYPPX_repeat_protein_OS_Teladorsagia_circumcincta_OX_45464_GN_TELCIR_02915_PE_4_SV_1 0.0091178136541
0 AAS67095.1_rhodopsin_partial_Stauroteuthis_gilchristi AAS67095.1_rhodopsin_partial_Stauroteuthis_gilchristi 0.0204118765262
0 NLT26536.1_SPFH_domain-containing_protein_Microbacteriaceae_bacterium NLT26536.1_SPFH_domain-containing_protein_Microbacteriaceae_bacterium 0.0391638249846
0 RDD36981.1_Substance-K_receptor_Trichoplax_sp._H2 RDD36981.1_Substance-K_receptor_Trichoplax_sp._H2 0.00406475506769
0 CAG10163.1_unnamed_protein_product_Tetraodon_nigroviridis CAG10163.1_unnamed_protein_product_Tetraodon_nigroviridis 0.00521482371479
0 XP_032890635.1_opsin-VA-like_Amblyraja_radiata XP_032890635.1_opsin-VA-like_Amblyraja_radiata 0.00521482371479
0 XP_026208526.1_leukotriene_B4_receptor_1-like_Anabas_testudineus XP_026208526.1_leukotriene_B4_receptor_1-like_Anabas_testudineus 0.00406475506769
0 TRY83597.1_hypothetical_protein_DNTS_021444_Danionella_translucida TRY83597.1_hypothetical_protein_DNTS_021444_Danionella_translucida 0.0204118765262
0 XP_015257251.1_PREDICTED_trace_amine-associated_receptor_13c-like_Cyprinodon_variegatus XP_015257251.1_PREDICTED_trace_amine-associated_receptor_13c-like_Cyprinodon_variegatus 0.00521482371479
0 XP_008484398.1_opsin-2-like_partial_Diaphorina_citri XP_008484398.1_opsin-2-like_partial_Diaphorina_citri 0.00521482371479
0 LAA13894.1_ocellar_opsin_partial_Parasteatoda_tepidariorum LAA13894.1_ocellar_opsin_partial_Parasteatoda_tepidariorum 0.0391638249846
0 XP_008277855.1_PREDICTED_opsin-5-like_Stegastes_partitus XP_008277855.1_PREDICTED_opsin-5-like_Stegastes_partitus 0.00521482371479
0 XP_021437337.1_C-X-C_chemokine_receptor_type_5-like_isoform_X1_Oncorhynchus_mykiss XP_021437337.1_C-X-C_chemokine_receptor_type_5-like_isoform_X1_Oncorhynchus_mykiss 0.00521482371479
0 XP_007884079.1_PREDICTED_C3a_anaphylatoxin_chemotactic_receptor-like_Callorhinchus_milii XP_007884079.1_PREDICTED_C3a_anaphylatoxin_chemotactic_receptor-like_Callorhinchus_milii 0.00521482371479
0 XP_029139683.1_olfactory_receptor_14C36-like_partial_Protobothrops_mucrosquamatus XP_029139683.1_olfactory_receptor_14C36-like_partial_Protobothrops_mucrosquamatus 0.0091178136541
0 tr|H2YR13|H2YR13_CIOSA_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Ciona_savignyi_OX_51511_PE_4_SV_1 tr|H2YR13|H2YR13_CIOSA_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Ciona_savignyi_OX_51511_PE_4_SV_1 0.00521482371479
0 TRY63657.1_hypothetical_protein_TCAL_02042_Tigriopus_californicus TRY63657.1_hypothetical_protein_TCAL_02042_Tigriopus_californicus 0.0686717982933
0 TNN47126.1_Pineal_opsin_Liparis_tanakae TNN47126.1_Pineal_opsin_Liparis_tanakae 0.0391638249846
0 XP_030602131.1_melanopsin-A-like_Archocentrus_centrarchus XP_030602131.1_melanopsin-A-like_Archocentrus_centrarchus 0.00521482371479
0 XP_025855798.1_olfactory_receptor_8S1-like_Vulpes_vulpes XP_025855798.1_olfactory_receptor_8S1-like_Vulpes_vulpes 0.00406475506769
0 XP_004658063.1_PREDICTED_RPE-retinal_G_protein-coupled_receptor_Jaculus_jaculus XP_004658063.1_PREDICTED_RPE-retinal_G_protein-coupled_receptor_Jaculus_jaculus 0.00521482371479
0 XP_003754308.1_PREDICTED_olfactory_receptor_6C6-like_Rattus_norvegicus XP_003754308.1_PREDICTED_olfactory_receptor_6C6-like_Rattus_norvegicus 0.00521482371479
0 tr|A0A182FG16|A0A182FG16_ANOAL_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Anopheles_albimanus_OX_7167_PE_3_SV_1 tr|A0A182FG16|A0A182FG16_ANOAL_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Anopheles_albimanus_OX_7167_PE_3_SV_1 0.00521482371479
0 XP_007956509.1_PREDICTED_olfactory_receptor_6C2-like_Orycteropus_afer_afer XP_007956509.1_PREDICTED_olfactory_receptor_6C2-like_Orycteropus_afer_afer 0.00722385326515
0 tr|A0A1B0GR39|A0A1B0GR39_MOUSE_Rab_proteins_geranylgeranyltransferase_component_A_2_Fragment_OS_Mus_musculus_OX_10090_GN_Chml_PE_4_SV_1 tr|A0A1B0GR39|A0A1B0GR39_MOUSE_Rab_proteins_geranylgeranyltransferase_component_A_2_Fragment_OS_Mus_musculus_OX_10090_GN_Chml_PE_4_SV_1 0.0091178136541
0 MBV97401.1_G-protein_coupled_receptor_35_partial_Eschrichtius_robustus MBV97401.1_G-protein_coupled_receptor_35_partial_Eschrichtius_robustus 0.00722385326515
0 XP_013817485.1_PREDICTED_double_C2-like_domain-containing_protein_beta_Apteryx_mantelli_mantelli XP_013817485.1_PREDICTED_double_C2-like_domain-containing_protein_beta_Apteryx_mantelli_mantelli 0.0204118765262
0 XP_008254819.1_PREDICTED_olfactory_receptor_6C4-like_Oryctolagus_cuniculus XP_008254819.1_PREDICTED_olfactory_receptor_6C4-like_Oryctolagus_cuniculus 0.00521482371479
0 XP_018543581.1_PREDICTED_LOW_QUALITY_PROTEIN_P2Y_purinoceptor_1-like_Lates_calcarifer XP_018543581.1_PREDICTED_LOW_QUALITY_PROTEIN_P2Y_purinoceptor_1-like_Lates_calcarifer 0.00722385326515
0 RLV97551.1_hypothetical_protein_DV515_00011638_Erythrura_gouldiae RLV97551.1_hypothetical_protein_DV515_00011638_Erythrura_gouldiae 0.0091178136541
0 Branchiomma_SOAP_k35_C683968|ORF5 Branchiomma_SOAP_k35_C683968|ORF5 0.0391638249846
0 VDK47230.1_unnamed_protein_product_Cylicostephanus_goldi VDK47230.1_unnamed_protein_product_Cylicostephanus_goldi 0.00521482371479
0 XP_020381508.1_LOW_QUALITY_PROTEIN_P2Y_purinoceptor_14-like_Rhincodon_typus XP_020381508.1_LOW_QUALITY_PROTEIN_P2Y_purinoceptor_14-like_Rhincodon_typus 0.00521482371479
0 tr|S4S0S3|S4S0S3_PETMA_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Petromyzon_marinus_OX_7757_PE_3_SV_1 tr|S4S0S3|S4S0S3_PETMA_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Petromyzon_marinus_OX_7757_PE_3_SV_1 0.00521482371479
0 XP_018933399.1_PREDICTED_chemokine_XC_receptor_1-like_Cyprinus_carpio XP_018933399.1_PREDICTED_chemokine_XC_receptor_1-like_Cyprinus_carpio 0.0091178136541
0 KAF2975790.1_hypothetical_protein_EK904_013011_Melospiza_melodia_maxima KAF2975790.1_hypothetical_protein_EK904_013011_Melospiza_melodia_maxima 0.00722385326515
0 JAN75404.1_Class_a_rhodopsin_g-protein_coupled_receptor_gprop1_partial_Daphnia_magna JAN75404.1_Class_a_rhodopsin_g-protein_coupled_receptor_gprop1_partial_Daphnia_magna 0.0091178136541
0 ORX84024.1_hypothetical_protein_BCR32DRAFT_266597_Anaeromyces_robustus ORX84024.1_hypothetical_protein_BCR32DRAFT_266597_Anaeromyces_robustus 0.00521482371479
0 sp|Q8NGA5.1|O10H4_HUMAN_RecName_Full_Olfactory_receptor_10H4_AltName_Full_Olfactory_receptor_OR19-28 sp|Q8NGA5.1|O10H4_HUMAN_RecName_Full_Olfactory_receptor_10H4_AltName_Full_Olfactory_receptor_OR19-28 0.00722385326515
0 XP_002117841.1_hypothetical_protein_TRIADDRAFT_61857_Trichoplax_adhaerens XP_002117841.1_hypothetical_protein_TRIADDRAFT_61857_Trichoplax_adhaerens 0.0204118765262
0 XP_027494711.1_LOW_QUALITY_PROTEIN_opsin-5-like_Corapipo_altera XP_027494711.1_LOW_QUALITY_PROTEIN_opsin-5-like_Corapipo_altera 0.00521482371479
