Gene Species Taxon Signature
0 XP_006989834.1_PREDICTED_olfactory_receptor_1052-like_Peromyscus_maniculatus_bairdii XP_006989834.1_PREDICTED_olfactory_receptor_1052-like_Peromyscus_maniculatus_bairdii 0.00817566181565
0 QDR51018.1_unclassified_opsin_Manduca_sexta QDR51018.1_unclassified_opsin_Manduca_sexta 0.00345906197208
0 XP_024909061.1_melanopsin-A-like_Cynoglossus_semilaevis XP_024909061.1_melanopsin-A-like_Cynoglossus_semilaevis 0.00817566181565
0 JAI65770.1_hypothetical_protein_PF00001.17_Scylla_olivacea JAI65770.1_hypothetical_protein_PF00001.17_Scylla_olivacea 0.00817566181565
0 ABG34938.1_long-wavelength_rhodopsin_partial_Mirax_sp._JCB-2006 ABG34938.1_long-wavelength_rhodopsin_partial_Mirax_sp._JCB-2006 0.00817566181565
0 XP_006865205.1_PREDICTED_olfactory_receptor_4C5-like_Chrysochloris_asiatica XP_006865205.1_PREDICTED_olfactory_receptor_4C5-like_Chrysochloris_asiatica 0.00817566181565
0 XP_024248013.1_opsin-5-like_Oncorhynchus_tshawytscha XP_024248013.1_opsin-5-like_Oncorhynchus_tshawytscha 0.00817566181565
0 tr|A0A4W5R171|A0A4W5R171_9TELE_Rhodopsin_N_domain-containing_protein_OS_Hucho_hucho_OX_62062_PE_4_SV_1 tr|A0A4W5R171|A0A4W5R171_9TELE_Rhodopsin_N_domain-containing_protein_OS_Hucho_hucho_OX_62062_PE_4_SV_1 0.00817566181565
0 XP_026223320.1_trace_amine-associated_receptor_13c-like_Anabas_testudineus XP_026223320.1_trace_amine-associated_receptor_13c-like_Anabas_testudineus 0.0171292608543
0 XP_032879321.1_LOW_QUALITY_PROTEIN_rhodopsin-like_Amblyraja_radiata XP_032879321.1_LOW_QUALITY_PROTEIN_rhodopsin-like_Amblyraja_radiata 0.0468688234973
0 JAN34175.1_putative_Class_a_rhodopsin_g-protein_coupled_receptor_gprop1_Daphnia_magna JAN34175.1_putative_Class_a_rhodopsin_g-protein_coupled_receptor_gprop1_Daphnia_magna 0.00817566181565
0 RDD43211.1_Galanin_receptor_type_2_Trichoplax_sp._H2 RDD43211.1_Galanin_receptor_type_2_Trichoplax_sp._H2 0.00817566181565
0 XP_017215848.1_PREDICTED_glycine-rich_protein_A3-like_Daucus_carota_subsp._sativus XP_017215848.1_PREDICTED_glycine-rich_protein_A3-like_Daucus_carota_subsp._sativus 0.048540750015
0 XP_023997342.1_trace_amine-associated_receptor_6-like_Salvelinus_alpinus XP_023997342.1_trace_amine-associated_receptor_6-like_Salvelinus_alpinus 0.0168406059963
0 MOS24969.1_RPE-retinal_G_protein-coupled_receptor_Strongylocentrotus_purpuratus MOS24969.1_RPE-retinal_G_protein-coupled_receptor_Strongylocentrotus_purpuratus 0.00817566181565
0 tr|A0A3Q3WKF6|A0A3Q3WKF6_MOLML_Retinal_G_protein_coupled_receptor_b_OS_Mola_mola_OX_94237_PE_4_SV_1 tr|A0A3Q3WKF6|A0A3Q3WKF6_MOLML_Retinal_G_protein_coupled_receptor_b_OS_Mola_mola_OX_94237_PE_4_SV_1 0.00817566181565
0 XP_023417912.1_olfactory_receptor_2B6_Cavia_porcellus XP_023417912.1_olfactory_receptor_2B6_Cavia_porcellus 0.00817566181565
0 tr|A0A1B0EXH0|A0A1B0EXH0_PHLPP_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Phlebotomus_papatasi_OX_29031_PE_4_SV_1 tr|A0A1B0EXH0|A0A1B0EXH0_PHLPP_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Phlebotomus_papatasi_OX_29031_PE_4_SV_1 0.00817566181565
0 XP_023955551.1_5-hydroxytryptamine_receptor_2C_isoform_X2_Chrysemys_picta_bellii XP_023955551.1_5-hydroxytryptamine_receptor_2C_isoform_X2_Chrysemys_picta_bellii 0.00817566181565
0 tr|A0A3Q1F4V7|A0A3Q1F4V7_9TELE_Trace_amine_associated_receptor_1_OS_Acanthochromis_polyacanthus_OX_80966_GN_TAAR1_PE_3_SV_1 tr|A0A3Q1F4V7|A0A3Q1F4V7_9TELE_Trace_amine_associated_receptor_1_OS_Acanthochromis_polyacanthus_OX_80966_GN_TAAR1_PE_3_SV_1 0.0231459183996
0 XP_030042332.1_olfactory_receptor_1F1-like_Microcaecilia_unicolor XP_030042332.1_olfactory_receptor_1F1-like_Microcaecilia_unicolor 0.00817566181565
0 KTG03544.1_hypothetical_protein_cypCar_00004100_Cyprinus_carpio KTG03544.1_hypothetical_protein_cypCar_00004100_Cyprinus_carpio 0.00817566181565
0 XP_032068305.1_olfactory_receptor_6Q1-like_Thamnophis_elegans XP_032068305.1_olfactory_receptor_6Q1-like_Thamnophis_elegans 0.00817566181565
0 tr|A0A673C751|A0A673C751_9TELE_Bradykinin_receptor_B2_OS_Sphaeramia_orbicularis_OX_375764_GN_BDKRB2_PE_4_SV_1 tr|A0A673C751|A0A673C751_9TELE_Bradykinin_receptor_B2_OS_Sphaeramia_orbicularis_OX_375764_GN_BDKRB2_PE_4_SV_1 0.00817566181565
0 tr|A0A3P9A007|A0A3P9A007_ESOLU_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Esox_lucius_OX_8010_PE_4_SV_1 tr|A0A3P9A007|A0A3P9A007_ESOLU_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Esox_lucius_OX_8010_PE_4_SV_1 0.00817566181565
0 XP_019143014.2_pinopsin_isoform_X3_Corvus_cornix_cornix XP_019143014.2_pinopsin_isoform_X3_Corvus_cornix_cornix 0.00817566181565
0 AAD14407.1_S-cone_pigment_gene/opsin_partial_Otolemur_crassicaudatus AAD14407.1_S-cone_pigment_gene/opsin_partial_Otolemur_crassicaudatus 0.0468688234973
0 tr|A0A3Q3J228|A0A3Q3J228_MONAL_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Monopterus_albus_OX_43700_PE_3_SV_1 tr|A0A3Q3J228|A0A3Q3J228_MONAL_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Monopterus_albus_OX_43700_PE_3_SV_1 0.0168406059963
0 XP_010156886.1_PREDICTED_H/ACA_ribonucleoprotein_complex_subunit_1_partial_Eurypyga_helias XP_010156886.1_PREDICTED_H/ACA_ribonucleoprotein_complex_subunit_1_partial_Eurypyga_helias 0.213615432201
0 LAA16713.1_ocellar_opsin_partial_Parasteatoda_tepidariorum LAA16713.1_ocellar_opsin_partial_Parasteatoda_tepidariorum 0.0468688234973
