Gene Species Taxon Signature
0 tr|A0A3Q3WN08|A0A3Q3WN08_MOLML_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Mola_mola_OX_94237_PE_3_SV_1 tr|A0A3Q3WN08|A0A3Q3WN08_MOLML_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Mola_mola_OX_94237_PE_3_SV_1 0.0048809741381
0 tr|T1HCC3|T1HCC3_RHOPR_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Rhodnius_prolixus_OX_13249_PE_4_SV_1 tr|T1HCC3|T1HCC3_RHOPR_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Rhodnius_prolixus_OX_13249_PE_4_SV_1 0.0111536882377
0 NP_001005481.1_olfactory_receptor_132_Mus_musculus NP_001005481.1_olfactory_receptor_132_Mus_musculus 0.0048809741381
0 XP_033861695.2_proteinase-activated_receptor_1_Acipenser_ruthenus XP_033861695.2_proteinase-activated_receptor_1_Acipenser_ruthenus 0.0048809741381
0 XP_008264091.1_PREDICTED_platelet-activating_factor_receptor_Oryctolagus_cuniculus XP_008264091.1_PREDICTED_platelet-activating_factor_receptor_Oryctolagus_cuniculus 0.00224630946503
0 PPQ89352.1_hypothetical_protein_CVT25_003189_Psilocybe_cyanescens PPQ89352.1_hypothetical_protein_CVT25_003189_Psilocybe_cyanescens 0.0441694290094
0 XP_022920002.1_leukocyte_receptor_cluster_member_8_homolog_isoform_X2_Onthophagus_taurus XP_022920002.1_leukocyte_receptor_cluster_member_8_homolog_isoform_X2_Onthophagus_taurus 0.00439358260003
0 XP_030578851.1_trace_amine-associated_receptor_13c-like_Archocentrus_centrarchus XP_030578851.1_trace_amine-associated_receptor_13c-like_Archocentrus_centrarchus 0.00224630946503
0 XP_030004349.1_proteinase-activated_receptor_2_Sphaeramia_orbicularis XP_030004349.1_proteinase-activated_receptor_2_Sphaeramia_orbicularis 0.0048809741381
0 CRK95672.1_CLUMA_CG009130_isoform_A_Clunio_marinus CRK95672.1_CLUMA_CG009130_isoform_A_Clunio_marinus 0.00439358260003
0 XP_032855985.1_succinate_receptor_1_Tyto_alba_alba XP_032855985.1_succinate_receptor_1_Tyto_alba_alba 0.0084720460634
0 Pseudopotamilla_reniformisII_Velvet_k35_Locus_164278_Transcript_11_Confidence_1.000_Length_338|ORF1 Pseudopotamilla_reniformisII_Velvet_k35_Locus_164278_Transcript_11_Confidence_1.000_Length_338|ORF1 0.0048809741381
0 RCN36196.1_hypothetical_protein_ANCCAN_17917_Ancylostoma_caninum RCN36196.1_hypothetical_protein_ANCCAN_17917_Ancylostoma_caninum 0.0048809741381
0 KAF3423729.1_hypothetical_protein_E2986_09344_Frieseomelitta_varia KAF3423729.1_hypothetical_protein_E2986_09344_Frieseomelitta_varia 0.0195627916989
0 XP_026325076.1_opsin-2_Hyposmocoma_kahamanoa XP_026325076.1_opsin-2_Hyposmocoma_kahamanoa 0.00439358260003
0 XP_012386271.1_olfactory_receptor_14C36-like_Dasypus_novemcinctus XP_012386271.1_olfactory_receptor_14C36-like_Dasypus_novemcinctus 0.0048809741381
0 XP_030634835.1_P2Y_purinoceptor_8-like_Chanos_chanos XP_030634835.1_P2Y_purinoceptor_8-like_Chanos_chanos 0.0084720460634
0 XP_008934274.1_PREDICTED_olfactory_receptor_14A16-like_partial_Merops_nubicus XP_008934274.1_PREDICTED_olfactory_receptor_14A16-like_partial_Merops_nubicus 0.0048809741381
0 XP_004467186.1_olfactory_receptor_10A6_Dasypus_novemcinctus XP_004467186.1_olfactory_receptor_10A6_Dasypus_novemcinctus 0.0048809741381
0 T16876.1_NIB1959-5R_Normalized_infant_brain_Bento_Soares_Homo_sapiens_cDNA_5_end_mRNA_sequence T16876.1_NIB1959-5R_Normalized_infant_brain_Bento_Soares_Homo_sapiens_cDNA_5_end_mRNA_sequence 0.0938275090091
0 ELV13294.1_Olfactory_receptor_11G2_Tupaia_chinensis ELV13294.1_Olfactory_receptor_11G2_Tupaia_chinensis 0.0048809741381
0 XP_030400058.1_olfactory_receptor_10A7-like_Gopherus_evgoodei XP_030400058.1_olfactory_receptor_10A7-like_Gopherus_evgoodei 0.0048809741381
0 XP_020775899.1_trace_amine-associated_receptor_13c-like_Boleophthalmus_pectinirostris XP_020775899.1_trace_amine-associated_receptor_13c-like_Boleophthalmus_pectinirostris 0.00224630946503
0 XP_016322542.1_PREDICTED_prostaglandin_E2_receptor_EP3_subtype-like_Sinocyclocheilus_anshuiensis XP_016322542.1_PREDICTED_prostaglandin_E2_receptor_EP3_subtype-like_Sinocyclocheilus_anshuiensis 0.0048809741381
0 tr|A0A1B0BHE0|A0A1B0BHE0_9MUSC_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Glossina_palpalis_gambiensis_OX_67801_PE_3_SV_1 tr|A0A1B0BHE0|A0A1B0BHE0_9MUSC_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Glossina_palpalis_gambiensis_OX_67801_PE_3_SV_1 0.0195627916989
0 XP_013884184.1_PREDICTED_opsin-5-like_Austrofundulus_limnaeus XP_013884184.1_PREDICTED_opsin-5-like_Austrofundulus_limnaeus 0.0797870493203
0 JAN41500.1_Gpcr_rhodopsin_family_Daphnia_magna JAN41500.1_Gpcr_rhodopsin_family_Daphnia_magna 0.00439358260003
0 XP_010214843.1_PREDICTED_putative_P2Y_purinoceptor_10_Tinamus_guttatus XP_010214843.1_PREDICTED_putative_P2Y_purinoceptor_10_Tinamus_guttatus 0.0048809741381
0 XP_032273404.1_olfactory_receptor_4K13-like_Phoca_vitulina XP_032273404.1_olfactory_receptor_4K13-like_Phoca_vitulina 0.0048809741381
0 XP_034278989.1_olfactory_receptor_14A16-like_partial_Pantherophis_guttatus XP_034278989.1_olfactory_receptor_14A16-like_partial_Pantherophis_guttatus 0.0084720460634
0 SBQ55817.1_Uncharacterized_protein_partial_Nothobranchius_korthausae SBQ55817.1_Uncharacterized_protein_partial_Nothobranchius_korthausae 0.0048809741381
0 XP_020509665.1_proteinase-activated_receptor_2-like_Labrus_bergylta XP_020509665.1_proteinase-activated_receptor_2-like_Labrus_bergylta 0.0048809741381
0 sp|Q8NG77.1|O2T12_HUMAN_RecName_Full_Olfactory_receptor_2T12_AltName_Full_Olfactory_receptor_OR1-57 sp|Q8NG77.1|O2T12_HUMAN_RecName_Full_Olfactory_receptor_2T12_AltName_Full_Olfactory_receptor_OR1-57 0.0048809741381
0 tr|F6R7J0|F6R7J0_ORNAN_Olfactory_receptor_OS_Ornithorhynchus_anatinus_OX_9258_PE_3_SV_1 tr|F6R7J0|F6R7J0_ORNAN_Olfactory_receptor_OS_Ornithorhynchus_anatinus_OX_9258_PE_3_SV_1 0.0048809741381
0 XP_005811388.3_olfactory_receptor_6N2-like_Xiphophorus_maculatus XP_005811388.3_olfactory_receptor_6N2-like_Xiphophorus_maculatus 0.0441694290094
0 JAN67825.1_hypothetical_protein_Daphnia_magna JAN67825.1_hypothetical_protein_Daphnia_magna 0.0441694290094
0 JAN65654.1_Class_a_rhodopsin_g-protein_coupled_receptor_gprop1_partial_Daphnia_magna JAN65654.1_Class_a_rhodopsin_g-protein_coupled_receptor_gprop1_partial_Daphnia_magna 0.00439358260003
0 XP_014774037.1_PREDICTED_melanopsin-A-like_partial_Octopus_bimaculoides XP_014774037.1_PREDICTED_melanopsin-A-like_partial_Octopus_bimaculoides 0.0938275090091
0 RDD41499.1_Tachykinin-like_peptides_receptor_86C_Trichoplax_sp._H2 RDD41499.1_Tachykinin-like_peptides_receptor_86C_Trichoplax_sp._H2 0.0048809741381
0 VDK86976.1_unnamed_protein_product_Litomosoides_sigmodontis VDK86976.1_unnamed_protein_product_Litomosoides_sigmodontis 0.0441694290094
0 tr|K7G4Z6|K7G4Z6_PELSI_Olfactory_receptor_OS_Pelodiscus_sinensis_OX_13735_PE_3_SV_1 tr|K7G4Z6|K7G4Z6_PELSI_Olfactory_receptor_OS_Pelodiscus_sinensis_OX_13735_PE_3_SV_1 0.0048809741381
0 tr|E9J7C7|E9J7C7_SOLIN_Uncharacterized_protein_Fragment_OS_Solenopsis_invicta_OX_13686_GN_SINV_03615_PE_4_SV_1 tr|E9J7C7|E9J7C7_SOLIN_Uncharacterized_protein_Fragment_OS_Solenopsis_invicta_OX_13686_GN_SINV_03615_PE_4_SV_1 0.0195627916989
0 tr|A0A3B3TXL4|A0A3B3TXL4_9TELE_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Poecilia_latipinna_OX_48699_PE_3_SV_1 tr|A0A3B3TXL4|A0A3B3TXL4_9TELE_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Poecilia_latipinna_OX_48699_PE_3_SV_1 0.0084720460634
0 XP_030762437.1_opsin_ultraviolet-sensitive-like_Sitophilus_oryzae XP_030762437.1_opsin_ultraviolet-sensitive-like_Sitophilus_oryzae 0.00134699581822
0 XP_006872524.1_PREDICTED_LOW_QUALITY_PROTEIN_RPE-retinal_G_protein-coupled_receptor_Chrysochloris_asiatica XP_006872524.1_PREDICTED_LOW_QUALITY_PROTEIN_RPE-retinal_G_protein-coupled_receptor_Chrysochloris_asiatica 0.0048809741381
0 PSN50450.1_hypothetical_protein_C0J52_04961_partial_Blattella_germanica PSN50450.1_hypothetical_protein_C0J52_04961_partial_Blattella_germanica 0.0938275090091
0 AGI44155.1_blue_sensitive_opsin_partial_Blastophaga_sp._1_BW-2013 AGI44155.1_blue_sensitive_opsin_partial_Blastophaga_sp._1_BW-2013 0.00439358260003
0 CRK92089.1_CLUMA_CG005672_isoform_A_Clunio_marinus CRK92089.1_CLUMA_CG005672_isoform_A_Clunio_marinus 0.00439358260003
0 XP_006896734.1_PREDICTED_olfactory_receptor_4B1-like_Elephantulus_edwardii XP_006896734.1_PREDICTED_olfactory_receptor_4B1-like_Elephantulus_edwardii 0.0048809741381
0 RNA11184.1_rhabdomeric_partial_Brachionus_plicatilis RNA11184.1_rhabdomeric_partial_Brachionus_plicatilis 0.000592370184811
0 PSN55728.1_hypothetical_protein_C0J52_28495_Blattella_germanica PSN55728.1_hypothetical_protein_C0J52_28495_Blattella_germanica 0.0441694290094
0 XP_016925695.1_PREDICTED_LOW_QUALITY_PROTEIN_opsin_Rh4_partial_Drosophila_suzukii XP_016925695.1_PREDICTED_LOW_QUALITY_PROTEIN_opsin_Rh4_partial_Drosophila_suzukii 0.0111536882377
