Gene Species Taxon Signature
0 tr|A0A443SGE3|A0A443SGE3_9ACAR_G-protein_coupled_receptor-like_protein_OS_Leptotrombidium_deliense_OX_299467_GN_B4U80_04349_PE_3_SV_1 tr|A0A443SGE3|A0A443SGE3_9ACAR_G-protein_coupled_receptor-like_protein_OS_Leptotrombidium_deliense_OX_299467_GN_B4U80_04349_PE_3_SV_1 0.00205177324514
0 XP_022242139.1_LOW_QUALITY_PROTEIN_rhodopsin-like_Limulus_polyphemus XP_022242139.1_LOW_QUALITY_PROTEIN_rhodopsin-like_Limulus_polyphemus 0.044674707285
0 GAU95015.1_hypothetical_protein_RvY_06704_Ramazzottius_varieornatus GAU95015.1_hypothetical_protein_RvY_06704_Ramazzottius_varieornatus 0.00439484212707
0 XP_021185985.1_rhodopsin_GQ-coupled-like_Helicoverpa_armigera XP_021185985.1_rhodopsin_GQ-coupled-like_Helicoverpa_armigera 0.00242626219852
0 XP_034786903.1_RPE-retinal_G_protein-coupled_receptor_isoform_X1_Pan_paniscus XP_034786903.1_RPE-retinal_G_protein-coupled_receptor_isoform_X1_Pan_paniscus 0.114517242179
0 tr|A0A4W5LGP3|A0A4W5LGP3_9TELE_Rhodopsin_OS_Hucho_hucho_OX_62062_GN_RHO_PE_4_SV_1 tr|A0A4W5LGP3|A0A4W5LGP3_9TELE_Rhodopsin_OS_Hucho_hucho_OX_62062_GN_RHO_PE_4_SV_1 0.0080693935761
0 XP_029437394.1_olfactory_receptor_11G2-like_Rhinatrema_bivittatum XP_029437394.1_olfactory_receptor_11G2-like_Rhinatrema_bivittatum 0.0181305639568
0 OWK07886.1_RGR_Cervus_elaphus_hippelaphus OWK07886.1_RGR_Cervus_elaphus_hippelaphus 0.00756998786327
0 XP_016085605.1_PREDICTED_opsin-3-like_Sinocyclocheilus_grahami XP_016085605.1_PREDICTED_opsin-3-like_Sinocyclocheilus_grahami 0.0110794332297
0 tr|A0A369RQR5|A0A369RQR5_9METZ_Neuropeptide_Y_receptor_type_1_OS_Trichoplax_sp._H2_OX_287889_GN_TrispH2_011629_PE_4_SV_1 tr|A0A369RQR5|A0A369RQR5_9METZ_Neuropeptide_Y_receptor_type_1_OS_Trichoplax_sp._H2_OX_287889_GN_TrispH2_011629_PE_4_SV_1 0.00439484212707
0 XP_024912393.1_opsin-5-like_Cynoglossus_semilaevis XP_024912393.1_opsin-5-like_Cynoglossus_semilaevis 0.00756998786327
0 XP_012891808.1_PREDICTED_LOW_QUALITY_PROTEIN_olfactory_receptor_4K3-like_Dipodomys_ordii XP_012891808.1_PREDICTED_LOW_QUALITY_PROTEIN_olfactory_receptor_4K3-like_Dipodomys_ordii 0.0181305639568
0 MOS11268.1_G-protein_coupled_receptor_GRL101_partial_Strongylocentrotus_purpuratus MOS11268.1_G-protein_coupled_receptor_GRL101_partial_Strongylocentrotus_purpuratus 0.00205177324514
0 QCB20411.1_medium-wavelength_sensitive_opsin_partial_Nectamia_savayensis QCB20411.1_medium-wavelength_sensitive_opsin_partial_Nectamia_savayensis 0.0080693935761
0 XP_020444274.1_C-C_chemokine_receptor_type_6-like_Monopterus_albus XP_020444274.1_C-C_chemokine_receptor_type_6-like_Monopterus_albus 0.00205177324514
0 XP_013838840.1_RPE-retinal_G_protein-coupled_receptor_isoform_X1_Sus_scrofa XP_013838840.1_RPE-retinal_G_protein-coupled_receptor_isoform_X1_Sus_scrofa 0.00756998786327
0 XP_013889912.1_PREDICTED_RPE-retinal_G_protein-coupled_receptor-like_Austrofundulus_limnaeus XP_013889912.1_PREDICTED_RPE-retinal_G_protein-coupled_receptor-like_Austrofundulus_limnaeus 0.00205382744507
0 XP_026232516.1_trace_amine-associated_receptor_13c-like_Anabas_testudineus XP_026232516.1_trace_amine-associated_receptor_13c-like_Anabas_testudineus 0.00205177324514
0 ELW65957.1_RPE-retinal_G_protein-coupled_receptor_Tupaia_chinensis ELW65957.1_RPE-retinal_G_protein-coupled_receptor_Tupaia_chinensis 0.00756998786327
0 XP_002109603.1_hypothetical_protein_TRIADDRAFT_53794_Trichoplax_adhaerens XP_002109603.1_hypothetical_protein_TRIADDRAFT_53794_Trichoplax_adhaerens 0.00756998786327
0 KAF0872696.1_RGR_protein_partial_Crocuta_crocuta KAF0872696.1_RGR_protein_partial_Crocuta_crocuta 0.00756998786327
0 TGZ52076.1_Neuropeptides_capa_receptor_Temnothorax_longispinosus TGZ52076.1_Neuropeptides_capa_receptor_Temnothorax_longispinosus 0.00205177324514
0 Bispira_serrata_TRINITY_DN19630_c0_g1_i1|ORF17 Bispira_serrata_TRINITY_DN19630_c0_g1_i1|ORF17 0.044674707285
0 XP_029310761.1_leukotriene_B4_receptor_1-like_Cottoperca_gobio XP_029310761.1_leukotriene_B4_receptor_1-like_Cottoperca_gobio 0.00766155332079
0 tr|A0A2H1WJQ2|A0A2H1WJQ2_SPOFR_SFRICE_019448_Fragment_OS_Spodoptera_frugiperda_OX_7108_GN_SFRICE_019448_PE_4_SV_1 tr|A0A2H1WJQ2|A0A2H1WJQ2_SPOFR_SFRICE_019448_Fragment_OS_Spodoptera_frugiperda_OX_7108_GN_SFRICE_019448_PE_4_SV_1 0.00439484212707
0 VTJ61528.1_Hypothetical_predicted_protein_Marmota_monax VTJ61528.1_Hypothetical_predicted_protein_Marmota_monax 0.0181305639568
0 KAF3696301.1_P2Y_purinoceptor_2_Channa_argus KAF3696301.1_P2Y_purinoceptor_2_Channa_argus 0.00756998786327
0 XP_033864177.2_olfactory_receptor_2AT4-like_Acipenser_ruthenus XP_033864177.2_olfactory_receptor_2AT4-like_Acipenser_ruthenus 0.0181305639568
0 tr|A0A3Q3MF48|A0A3Q3MF48_9TELE_Olfactory_receptor_OS_Mastacembelus_armatus_OX_205130_PE_3_SV_1 tr|A0A3Q3MF48|A0A3Q3MF48_9TELE_Olfactory_receptor_OS_Mastacembelus_armatus_OX_205130_PE_3_SV_1 0.0181305639568
0 EPQ62763.1_hypothetical_protein_BGT96224_A20444_Blumeria_graminis_f._sp._tritici_96224 EPQ62763.1_hypothetical_protein_BGT96224_A20444_Blumeria_graminis_f._sp._tritici_96224 0.114517242179
0 WP_099797806.1_PilT/PilU_family_type_4a_pilus_ATPase_Synechococcus_lividus WP_099797806.1_PilT/PilU_family_type_4a_pilus_ATPase_Synechococcus_lividus 0.0181305639568
0 tr|A0A3Q3GHX3|A0A3Q3GHX3_9LABR_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Labrus_bergylta_OX_56723_PE_3_SV_1 tr|A0A3Q3GHX3|A0A3Q3GHX3_9LABR_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Labrus_bergylta_OX_56723_PE_3_SV_1 0.00439484212707
0 JAJ97865.1_Class_a_rhodopsin_g-protein_coupled_receptor_gprop1_Daphnia_magna JAJ97865.1_Class_a_rhodopsin_g-protein_coupled_receptor_gprop1_Daphnia_magna 0.00439484212707
0 tr|A0A3P8Y886|A0A3P8Y886_ESOLU_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Esox_lucius_OX_8010_PE_4_SV_1 tr|A0A3P8Y886|A0A3P8Y886_ESOLU_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Esox_lucius_OX_8010_PE_4_SV_1 0.0110794332297
0 tr|A0A3B4H316|A0A3B4H316_9CICH_Opsin_8_group_member_b_OS_Pundamilia_nyererei_OX_303518_PE_3_SV_1 tr|A0A3B4H316|A0A3B4H316_9CICH_Opsin_8_group_member_b_OS_Pundamilia_nyererei_OX_303518_PE_3_SV_1 0.00439484212707
0 PWA23363.1_hypothetical_protein_CCH79_00019504_partial_Gambusia_affinis PWA23363.1_hypothetical_protein_CCH79_00019504_partial_Gambusia_affinis 0.00766155332079
0 POI26757.1_hypothetical_protein_CIB84_009493_Bambusicola_thoracicus POI26757.1_hypothetical_protein_CIB84_009493_Bambusicola_thoracicus 0.044674707285
0 CAB3227804.1_unnamed_protein_product_Arctia_plantaginis CAB3227804.1_unnamed_protein_product_Arctia_plantaginis 0.044674707285
0 ERE92528.1_olfactory_receptor-like_protein_OLF3-like_protein_Cricetulus_griseus ERE92528.1_olfactory_receptor-like_protein_OLF3-like_protein_Cricetulus_griseus 0.00766155332079
0 XP_020460843.1_RPE-retinal_G_protein-coupled_receptor-like_isoform_X1_Monopterus_albus XP_020460843.1_RPE-retinal_G_protein-coupled_receptor-like_isoform_X1_Monopterus_albus 0.00439484212707
0 AYP74092.1_G_protein-coupled_chemokine_receptor-like_protein_Fowlpox_virus AYP74092.1_G_protein-coupled_chemokine_receptor-like_protein_Fowlpox_virus 0.00766155332079
0 MAA36732.1_Hepatocyte_growth_factor-regulated_tyrosine_kinase_substrate_partial_Ornithodoros_erraticus MAA36732.1_Hepatocyte_growth_factor-regulated_tyrosine_kinase_substrate_partial_Ornithodoros_erraticus 0.044674707285
0 XP_007960932.1_PREDICTED_RPE-retinal_G_protein-coupled_receptor_isoform_X4_Chlorocebus_sabaeus XP_007960932.1_PREDICTED_RPE-retinal_G_protein-coupled_receptor_isoform_X4_Chlorocebus_sabaeus 0.044674707285
0 XP_003456640.1_olfactory_receptor_6N2-like_Oreochromis_niloticus XP_003456640.1_olfactory_receptor_6N2-like_Oreochromis_niloticus 0.0181305639568
0 THD26788.1_Opsin_Fasciola_hepatica THD26788.1_Opsin_Fasciola_hepatica 0.0080693935761
0 XP_002108462.1_hypothetical_protein_TRIADDRAFT_51389_Trichoplax_adhaerens XP_002108462.1_hypothetical_protein_TRIADDRAFT_51389_Trichoplax_adhaerens 0.0181305639568
0 tr|A0A182QJY6|A0A182QJY6_9DIPT_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Anopheles_farauti_OX_69004_PE_3_SV_1 tr|A0A182QJY6|A0A182QJY6_9DIPT_G_PROTEIN_RECEP_F1_2_domain-containing_protein_OS_Anopheles_farauti_OX_69004_PE_3_SV_1 0.0181305639568
0 XP_014770715.1_PREDICTED_retinochrome-like_Octopus_bimaculoides XP_014770715.1_PREDICTED_retinochrome-like_Octopus_bimaculoides 0.0080693935761
0 NP_001180425.2_olfactory_receptor_4S2_Macaca_mulatta NP_001180425.2_olfactory_receptor_4S2_Macaca_mulatta 0.0181305639568
0 XP_004607614.1_PREDICTED_RPE-retinal_G_protein-coupled_receptor_Sorex_araneus XP_004607614.1_PREDICTED_RPE-retinal_G_protein-coupled_receptor_Sorex_araneus 0.00756998786327
0 JAN39325.1_Class_a_rhodopsin_g-protein_coupled_receptor_gprop1_partial_Daphnia_magna JAN39325.1_Class_a_rhodopsin_g-protein_coupled_receptor_gprop1_partial_Daphnia_magna 0.044674707285
0 TQD76578.1_hypothetical_protein_C1H46_037872_Malus_baccata TQD76578.1_hypothetical_protein_C1H46_037872_Malus_baccata 0.114517242179
0 XP_031800918.1_olfactory_receptor_13H1-like_Sarcophilus_harrisii XP_031800918.1_olfactory_receptor_13H1-like_Sarcophilus_harrisii 0.0181305639568
0 XP_032986739.1_RPE-retinal_G_protein-coupled_receptor_isoform_X2_Rhinolophus_ferrumequinum XP_032986739.1_RPE-retinal_G_protein-coupled_receptor_isoform_X2_Rhinolophus_ferrumequinum 0.00439484212707
0 tr|W4ZJF1|W4ZJF1_STRPU_Uncharacterized_protein_OS_Strongylocentrotus_purpuratus_OX_7668_PE_4_SV_1 tr|W4ZJF1|W4ZJF1_STRPU_Uncharacterized_protein_OS_Strongylocentrotus_purpuratus_OX_7668_PE_4_SV_1 0.0110794332297
