file                                                                                                                             format  type     num_seqs    sum_len  min_len  avg_len  max_len
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_7/SequencesOfInterestShuffled.part_004.fasta          FASTA   Protein       945    359,996       35    380.9    3,850
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_7/SequencesOfInterestShuffled.part_004.old.fasta      FASTA   Protein       944    354,805       59    375.9    2,254
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_7/SequencesOfInterestShuffled.part_005.dropped.fasta  FASTA   Protein        12      4,254       65    354.5    1,055
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_7/SequencesOfInterestShuffled.part_005.fasta          FASTA   Protein       945    363,684       35    384.9    2,441
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_7/SequencesOfInterestShuffled.part_005.old.fasta      FASTA   Protein       949    359,720       50    379.1    1,573
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_7/SequencesOfInterestShuffled.part_006.dropped.fasta  FASTA   Protein        15      4,804       96    320.3      564
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_7/SequencesOfInterestShuffled.part_006.fasta          FASTA   Protein       945    361,258       69    382.3    4,736
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_7/SequencesOfInterestShuffled.part_006.old.fasta      FASTA   Protein       946    359,577       36    380.1    1,470
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_7/SequencesOfInterestShuffled.part_007.dropped.fasta  FASTA   Protein        17      5,631       60    331.2      627
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_7/SequencesOfInterestShuffled.part_007.fasta          FASTA   Protein       945    361,747       58    382.8    2,254
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_7/SequencesOfInterestShuffled.part_007.old.fasta      FASTA   Protein       944    361,101       48    382.5    4,736
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_7/SequencesOfInterestShuffled.part_008.dropped.fasta  FASTA   Protein        16      6,222      133    388.9    1,362
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_7/SequencesOfInterestShuffled.part_008.fasta          FASTA   Protein       945    360,490       51    381.5    2,085
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_7/SequencesOfInterestShuffled.part_008.old.fasta      FASTA   Protein       945    361,307       51    382.3    2,441
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_7/SequencesOfInterestShuffled.part_009.dropped.fasta  FASTA   Protein        27      7,402      124    274.1      411
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_7/SequencesOfInterestShuffled.part_009.fasta          FASTA   Protein       945    358,259       59    379.1    1,634
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_7/SequencesOfInterestShuffled.part_009.old.fasta      FASTA   Protein       934    359,340       35    384.7    3,850
