file                                                                                                                             format  type     num_seqs    sum_len  min_len  avg_len  max_len
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_9/SequencesOfInterestShuffled.part_005.dropped.fasta  FASTA   Protein        20      8,537       73    426.9    1,317
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_9/SequencesOfInterestShuffled.part_005.fasta          FASTA   Protein       914    351,486       35    384.6    3,850
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_9/SequencesOfInterestShuffled.part_005.old.fasta      FASTA   Protein       910    353,070       48      388    2,401
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_9/SequencesOfInterestShuffled.part_006.dropped.fasta  FASTA   Protein        13      4,445      152    341.9      473
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_9/SequencesOfInterestShuffled.part_006.fasta          FASTA   Protein       914    346,804       35    379.4    1,430
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_9/SequencesOfInterestShuffled.part_006.old.fasta      FASTA   Protein       917    349,775       35    381.4    2,441
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_9/SequencesOfInterestShuffled.part_007.dropped.fasta  FASTA   Protein        20      6,917       81    345.9    1,279
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_9/SequencesOfInterestShuffled.part_007.fasta          FASTA   Protein       913    343,703       65    376.5    1,383
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_9/SequencesOfInterestShuffled.part_007.old.fasta      FASTA   Protein       910    359,650       51    395.2    4,736
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_9/SequencesOfInterestShuffled.part_008.dropped.fasta  FASTA   Protein        20      5,365       91    268.3      415
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_9/SequencesOfInterestShuffled.part_008.fasta          FASTA   Protein       913    350,842       59    384.3    2,254
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_9/SequencesOfInterestShuffled.part_008.old.fasta      FASTA   Protein       910    350,415       51    385.1    2,085
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_9/SequencesOfInterestShuffled.part_009.dropped.fasta  FASTA   Protein        13      4,631      163    356.2      580
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_9/SequencesOfInterestShuffled.part_009.fasta          FASTA   Protein       913    360,848       48    395.2    2,401
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_9/SequencesOfInterestShuffled.part_009.old.fasta      FASTA   Protein       917    350,294       35      382    3,850
