file                                                                                                                              format  type     num_seqs    sum_len  min_len  avg_len  max_len
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_11/SequencesOfInterestShuffled.part_006.fasta          FASTA   Protein       969    375,575       45    387.6    3,850
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_11/SequencesOfInterestShuffled.part_006.old.fasta      FASTA   Protein       886    335,292       59    378.4    2,441
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_11/SequencesOfInterestShuffled.part_007.dropped.fasta  FASTA   Protein         9      3,138      144    348.7      688
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_11/SequencesOfInterestShuffled.part_007.fasta          FASTA   Protein       969    369,005       51    380.8    1,429
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_11/SequencesOfInterestShuffled.part_007.old.fasta      FASTA   Protein       891    346,039       65    388.4    4,736
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_11/SequencesOfInterestShuffled.part_008.dropped.fasta  FASTA   Protein        13      4,844      131    372.6      699
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_11/SequencesOfInterestShuffled.part_008.fasta          FASTA   Protein       969    383,930       64    396.2    4,736
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_11/SequencesOfInterestShuffled.part_008.old.fasta      FASTA   Protein       887    342,370       45      386    2,401
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_11/SequencesOfInterestShuffled.part_009.dropped.fasta  FASTA   Protein        15      4,359      108    290.6      751
/work/oa20474/PhylogenyPipeline/Opsins/SequencesOfInterest/PASTA/RogueIter_11/SequencesOfInterestShuffled.part_009.old.fasta      FASTA   Protein       885    347,448       51    392.6    2,276
